Posición Hash: 0, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 308, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 309, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 310, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 311, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 312, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 313, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 314, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 315, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 316, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 317, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 318, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 319, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 320, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 321, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 322, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 323, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 324, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 325, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 326, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 327, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 328, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 329, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 330, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 331, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 332, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 333, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 334, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 335, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 336, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 337, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 338, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 339, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 340, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 341, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 342, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 343, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 344, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 345, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 346, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 347, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 348, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 349, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 350, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 351, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 352, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 353, Token: remain, Frecuencia: 1, Archivos: 1, Posición Posting: 353
Posición Hash: 354, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 355, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 356, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 357, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 358, Token: footnotes, Frecuencia: 2, Archivos: 1, Posición Posting: 358
Posición Hash: 359, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 360, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 361, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 362, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 363, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 364, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 365, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 366, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 367, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 368, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 369, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 370, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 371, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 372, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 373, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 374, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 375, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 376, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 377, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 378, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 379, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 380, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 381, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 382, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 383, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 384, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 385, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 386, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 387, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 388, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 389, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 390, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 391, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 392, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 393, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 394, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 395, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 396, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 397, Token: revealed, Frecuencia: 1, Archivos: 1, Posición Posting: 397
Posición Hash: 398, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 399, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 400, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 401, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 402, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 403, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 404, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 405, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 406, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 407, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 408, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 409, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 410, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 411, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 412, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 413, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 414, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 415, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 416, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 417, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 418, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 419, Token: prosecuted, Frecuencia: 1, Archivos: 1, Posición Posting: 419
Posición Hash: 420, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 421, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 422, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 423, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 424, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 425, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 426, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 427, Token: congresswoman, Frecuencia: 1, Archivos: 1, Posición Posting: 427
Posición Hash: 428, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 429, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 430, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 431, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 432, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 433, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 434, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 435, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 436, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 437, Token: live, Frecuencia: 1, Archivos: 1, Posición Posting: 437
Posición Hash: 438, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 439, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 440, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 441, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 442, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 443, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 444, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 445, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 446, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 447, Token: governed, Frecuencia: 1, Archivos: 1, Posición Posting: 447
Posición Hash: 448, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 449, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 450, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 451, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 452, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 453, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 454, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 455, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 456, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 457, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 458, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 459, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 460, Token: favored, Frecuencia: 1, Archivos: 1, Posición Posting: 460
Posición Hash: 461, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 462, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 463, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 464, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 465, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 466, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 467, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 468, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 469, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 470, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 471, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 472, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 473, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 474, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 475, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 476, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 477, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 478, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 479, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 480, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 481, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 482, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 483, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 484, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 485, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 486, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 487, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 488, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 489, Token: problems, Frecuencia: 2, Archivos: 1, Posición Posting: 489
Posición Hash: 490, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 491, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 492, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 493, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 494, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 495, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 496, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 497, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 498, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 499, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 500, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 501, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 502, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 503, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 504, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 505, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 506, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 507, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 508, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 509, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 510, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 511, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 512, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 513, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 514, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 515, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 516, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 517, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 518, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 519, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 520, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 521, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 522, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 523, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 524, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 525, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 526, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
Posición Hash: 527, Token: vacio, Frecuencia: 0, Archivos: 0, Posición Posting: -1
